	longitude	latitude	depth	mag	years	months	days	hours	minutes	seconds	author
4306	43.5480	42.5045	8	196	2010	07	10	20	31	23	TIF
4307	44.4105	41.9030	20	95	2010	07	11	02	17	16	TIF
4308	48.0718	41.6880	7	191	2010	07	11	09	51	07	TIF
4309	42.7563	42.8200	22	296	2010	07	11	10	08	24	TIF
4310	43.4837	42.5317	6	149	2010	07	11	13	46	13	TIF
4311	43.4048	42.5920	16	204	2010	07	11	17	20	49	TIF
4312	45.0175	42.4510	20	278	2010	07	12	08	23	24	TIF
4313	43.4143	42.5027	15	148	2010	07	12	17	38	29	TIF
4314	45.7542	43.0325	13	141	2010	07	12	23	18	43	TIF
4315	43.5050	42.6375	10	292	2010	07	13	20	01	38	TIF
4316	43.5402	42.5567	6	244	2010	07	14	00	29	03	TIF
4317	42.8897	42.1937	18	199	2010	07	14	11	18	33	TIF
4318	46.2290	42.8882	19	204	2010	07	14	14	25	20	TIF
4319	43.5078	42.5743	8	247	2010	07	14	17	36	02	TIF
4320	43.2687	42.3500	9	101	2010	07	14	18	46	32	TIF
4321	44.3568	41.4842	6	126	2010	07	15	06	26	37	TIF
4322	43.5365	42.4882	5	213	2010	07	15	08	43	23	TIF
4323	44.4168	41.4577	0	158	2010	07	15	09	37	55	TIF
4324	44.4683	41.4387	0	126	2010	07	15	11	58	54	TIF
4325	43.5530	42.4927	5	221	2010	07	15	12	10	15	TIF
4326	43.6393	42.5083	13	254	2010	07	15	16	34	31	TIF
4327	43.4660	42.5473	10	187	2010	07	15	20	00	10	TIF
4328	43.5383	42.5657	10	250	2010	07	15	20	06	29	TIF
4329	46.2157	41.5155	29	282	2010	07	15	20	50	39	TIF
4330	41.7425	42.6915	14	304	2010	07	15	21	33	33	TIF
4331	44.0051	41.2783	2	0	2010	07	15	23	06	54	CSEM
4332	45.3277	41.4947	18	198	2010	07	15	23	14	18	TIF
4333	44.1183	41.7667	13	199	2010	07	16	09	06	16	TIF
4334	44.4423	41.4338	0	113	2010	07	16	10	11	33	TIF
4335	43.4692	42.5417	8	188	2010	07	16	13	50	14	TIF
4336	45.6897	42.2190	24	288	2010	07	17	05	53	25	TIF
4337	43.5743	42.4938	12	230	2010	07	18	05	09	42	TIF
4338	46.0768	41.9887	23	308	2010	07	18	18	17	24	TIF
4339	43.9992	41.3423	15	172	2010	07	18	21	15	28	TIF
4340	43.6198	42.5192	10	252	2010	07	19	02	49	03	TIF
4341	43.4870	42.5168	11	195	2010	07	19	03	43	39	TIF
4342	43.4840	42.5132	14	192	2010	07	19	04	05	16	TIF
4343	45.9815	43.0952	13	238	2010	07	19	11	08	10	TIF
4344	43.5067	42.5132	8	205	2010	07	19	11	25	23	TIF
4345	43.0090	41.9573	18	157	2010	07	19	15	18	58	TIF
4346	43.4875	42.5060	11	192	2010	07	20	00	49	01	TIF
4347	43.4558	42.5408	7	175	2010	07	20	01	55	06	TIF
4348	44.7272	41.6775	17	139	2010	07	20	10	39	05	TIF
4349	44.0342	41.4805	9	145	2010	07	20	22	30	31	TIF
4350	43.2598	42.5778	7	243	2010	07	21	08	50	59	TIF
4351	44.4645	41.4367	0	125	2010	07	21	08	54	34	TIF
4352	44.4002	41.4993	0	124	2010	07	21	11	00	02	TIF
4353	43.6105	42.5250	7	252	2010	07	21	15	46	53	TIF
4354	45.7625	42.8947	11	243	2010	07	21	17	10	58	TIF
4355	44.1098	41.4487	9	155	2010	07	21	22	11	50	TIF
4356	43.4723	42.5920	13	252	2010	07	22	09	41	03	TIF
4357	43.5705	42.5713	6	263	2010	07	22	09	42	43	TIF
4358	44.6202	41.5112	28	180	2010	07	22	11	54	14	TIF
4359	47.3468	42.6790	20	322	2010	07	22	12	44	49	TIF
4360	43.5482	42.5373	10	236	2010	07	22	15	56	00	TIF
4361	46.3437	43.3622	14	209	2010	07	22	17	59	09	TIF
4362	43.5753	42.5588	15	254	2010	07	22	20	54	15	TIF
4363	43.5123	42.5695	12	244	2010	07	22	22	56	54	TIF
4364	43.6407	42.5107	8	255	2010	07	22	23	19	59	TIF
4365	43.3917	42.4293	4	142	2010	07	23	16	48	51	TIF
4366	43.3835	42.6723	8	261	2010	07	24	02	23	21	TIF
4367	44.8288	41.8773	7	199	2010	07	24	09	29	03	TIF
4368	43.5290	42.5108	8	216	2010	07	24	11	48	09	TIF
4369	44.4692	41.4373	0	156	2010	07	24	12	02	52	TIF
4370	43.5192	42.5795	11	249	2010	07	24	13	30	18	TIF
4371	43.5117	42.5162	11	209	2010	07	25	08	50	37	TIF
4372	43.6372	42.4450	16	201	2010	07	25	13	53	08	TIF
4373	43.4052	42.4770	6	146	2010	07	25	14	11	21	TIF
4374	43.5090	42.5728	12	222	2010	07	25	17	57	04	TIF
4375	43.2087	42.3158	10	137	2010	07	25	19	49	41	TIF
4376	43.2493	43.5753	9	341	2010	07	25	20	59	21	TIF
4377	43.7553	41.3311	2	0	2010	07	25	23	08	41	CSEM
4378	43.6108	42.4935	8	209	2010	07	26	02	04	33	TIF
4379	43.6283	42.5343	9	259	2010	07	26	04	53	12	TIF
4380	43.6023	42.5448	16	227	2010	07	26	05	45	05	TIF
4381	43.9497	41.3350	17	198	2010	07	26	08	45	48	TIF
4382	44.4595	41.4260	0	129	2010	07	26	09	15	47	TIF
4383	43.7843	41.3282	9	161	2010	07	26	09	31	49	TIF
4384	44.4842	41.4272	0	141	2010	07	26	16	03	10	TIF
4385	44.5745	42.7562	5	141	2010	07	26	17	15	58	TIF
4386	43.3942	42.4865	18	128	2010	07	27	01	21	42	TIF
4387	44.5183	41.6833	17	64	2010	07	27	01	37	50	TIF
4388	43.5020	42.5920	12	2.9	2010	07	27	09	22	25	TIF
4389	43.4813	42.5512	6	183	2010	07	27	09	29	50	TIF
4390	43.7650	41.3500	11	183	2010	07	27	13	56	37	TIF
4391	43.3972	42.5407	15	137	2010	07	27	18	35	38	TIF
4392	43.5960	42.5190	7	214	2010	07	27	23	57	34	TIF
4393	43.5698	42.5132	16	276	2010	07	28	02	53	15	TIF
4394	42.9825	42.3193	19	198	2010	07	28	05	40	36	TIF
4395	44.4845	41.8390	16	127	2010	07	28	07	32	49	TIF
4396	43.3630	42.6823	14	279	2010	07	28	08	10	09	TIF
4397	43.4828	42.5847	12	89	2010	07	28	10	02	09	TIF
4398	43.4585	42.5920	8	263	2010	07	28	10	33	02	TIF
4399	43.4538	42.5920	13	281	2010	07	28	16	24	20	TIF
4400	43.2195	41.8498	17	139	2010	07	28	18	39	03	TIF
4401	43.5295	42.5870	10	267	2010	07	28	21	57	12	TIF
4402	43.5085	42.5690	9	241	2010	07	28	22	07	06	TIF
4403	43.4968	42.6322	5	271	2010	07	28	23	03	10	TIF
4404	46.7042	42.9792	18	181	2010	07	29	00	52	05	TIF
4405	43.5065	42.5755	10	248	2010	07	29	01	34	57	TIF
4406	43.5180	42.5595	8	237	2010	07	29	01	37	28	TIF
4407	43.5958	42.5920	7	278	2010	07	29	02	01	20	TIF
4408	43.5200	42.5608	8	216	2010	07	29	03	57	44	TIF
4409	46.6498	42.9880	15	144	2010	07	29	04	52	23	TIF
4410	43.4898	42.5512	9	190	2010	07	29	10	59	14	TIF
4411	44.4733	41.4323	0	155	2010	07	29	14	15	30	TIF
4412	43.4402	42.5438	7	159	2010	07	29	22	48	08	TIF
4413	44.0287	41.4518	14	174	2010	07	30	02	31	05	TIF
4414	43.5528	42.5150	7	228	2010	07	30	03	34	39	TIF
4415	43.3697	42.6067	13	223	2010	07	30	05	42	35	TIF
4416	44.0740	41.3833	13	187	2010	07	30	06	35	07	TIF
4417	43.5850	42.5035	15	2.9	2010	07	30	06	37	15	TIF
4418	43.5075	42.5625	10	112	2010	07	30	10	25	58	TIF
4419	46.3372	43.2883	17	199	2010	07	30	10	28	36	TIF
4420	46.3502	43.2865	17	271	2010	07	30	10	31	48	TIF
4421	46.2975	43.2377	12	199	2010	07	30	10	39	05	TIF
4422	43.4458	42.6247	11	288	2010	07	30	10	50	29	TIF
4423	44.4725	41.4402	0	157	2010	07	30	10	51	26	TIF
4424	44.0175	41.4700	14	170	2010	07	30	15	07	07	TIF
4425	44.0465	41.3917	13	180	2010	07	30	15	21	47	TIF
4426	43.5083	42.5012	14	179	2010	07	30	21	31	05	TIF
4427	43.8440	42.3742	12	182	2010	07	30	22	03	46	TIF
4428	43.7795	42.4822	13	279	2010	07	31	03	35	28	TIF
4429	43.5975	42.5920	9	279	2010	07	31	04	54	26	TIF
4430	43.4845	42.5173	11	193	2010	07	31	16	36	00	TIF
4431	46.2786	42.8454	29	0	2011	02	15	11	00	56	ISC
4432	43.5593	42.5228	7	206	2010	08	01	16	37	58	TIF
4433	46.6208	43.0142	15	242	2010	08	01	21	22	54	TIF
4434	46.0373	43.4653	15	244	2010	08	02	01	00	26	TIF
4435	43.5327	42.5352	6	228	2010	08	02	15	53	47	TIF
4436	44.4895	41.4393	0	157	2010	08	03	08	44	09	TIF
4437	44.1142	41.4162	13	110	2010	08	03	11	35	59	TIF
4438	44.4305	41.3237	0	130	2010	08	03	12	28	48	TIF
4439	43.5252	42.5483	8	2.9	2010	08	04	01	54	19	TIF
4440	43.5688	42.5073	7	2.9	2010	08	04	03	38	47	TIF
4441	45.9162	41.9738	11	289	2010	08	04	07	39	19	TIF
4442	44.4607	41.4327	0	125	2010	08	04	10	59	54	TIF
4443	45.7750	42.2165	23	292	2010	08	04	19	17	44	TIF
4444	43.5733	42.5323	11	243	2010	08	05	01	24	28	TIF
4445	43.5270	42.5568	8	3.2	2010	08	05	03	22	46	TIF
4446	46.0668	42.4745	15	118	2010	08	05	08	24	08	TIF
4447	43.5037	42.5690	5	217	2010	08	05	11	35	37	TIF
4448	44.0950	41.6373	14	74	2010	08	05	13	18	58	TIF
4449	43.4729	42.5965	14	0	2010	08	05	16	34	40	CSEM
4450	43.9673	41.3625	15	192	2010	08	05	18	22	33	TIF
4451	45.6685	42.9645	14	198	2010	08	05	23	03	36	TIF
4452	48.4445	42.2900	27	293	2010	08	06	01	09	35	TIF
4453	43.5287	42.5613	8	243	2010	08	06	08	40	42	TIF
4454	44.4747	41.4377	0	156	2010	08	06	09	15	26	TIF
4455	44.4747	41.4342	0	155	2010	08	06	10	47	18	TIF
4456	43.6077	42.5002	8	243	2010	08	06	21	55	18	TIF
4457	47.9570	41.6228	15	124	2010	08	07	00	06	56	TIF
4458	44.5512	41.6098	15	100	2010	08	07	04	46	00	TIF
4459	43.5823	41.6217	13	102	2010	08	07	04	56	32	TIF
4460	43.5057	42.5713	11	242	2010	08	07	06	45	28	TIF
4461	44.6942	43.0240	8	220	2010	08	07	12	55	54	TIF
4462	43.3240	42.4553	5	112	2010	08	07	14	39	28	TIF
4463	46.6655	43.0197	11	174	2010	08	08	07	32	13	TIF
4464	43.5792	41.3313	17	221	2010	08	08	11	15	23	TIF
4465	44.1115	41.4042	9	184	2010	08	08	12	25	43	TIF
4466	43.5357	42.1707	19	241	2010	08	08	12	55	48	TIF
4467	43.6733	41.3353	15	214	2010	08	08	17	00	25	TIF
4468	43.5240	42.5223	7	218	2010	08	08	17	56	52	TIF
4469	43.3325	42.4672	7	112	2010	08	09	00	53	22	TIF
4470	44.1465	41.5227	16	2.8	2010	08	09	11	22	45	TIF
4471	43.4965	42.5063	8	198	2010	08	09	13	36	11	TIF
4472	43.6048	42.5258	8	189	2010	08	09	15	47	13	TIF
4473	43.5233	42.5920	11	272	2010	08	09	16	06	26	TIF
4474	43.6108	42.5203	8	188	2010	08	09	19	55	44	TIF
4475	43.5468	42.5522	7	244	2010	08	10	00	31	36	TIF
4476	43.4995	42.5555	10	258	2010	08	10	01	17	42	TIF
4477	43.4572	42.5488	8	177	2010	08	10	04	32	10	TIF
4478	43.9232	42.5010	11	150	2010	08	10	16	13	04	TIF
4479	43.5150	42.5412	10	222	2010	08	11	00	23	55	TIF
4480	46.0283	42.8057	24	155	2010	08	11	07	00	00	TIF
4481	44.0293	41.4390	13	165	2010	08	12	00	00	43	TIF
4482	44.4737	41.4198	0	142	2010	08	12	12	04	31	TIF
4483	46.0625	43.3297	15	230	2010	08	13	02	02	13	TIF
4484	43.9677	41.4223	12	180	2010	08	13	04	17	31	TIF
4485	44.4767	41.4363	0	156	2010	08	13	09	19	32	TIF
4486	43.4147	42.4558	11	138	2010	08	13	16	25	45	TIF
4487	42.9815	42.3073	9	180	2010	08	13	18	03	36	TIF
4488	44.0530	41.4093	18	203	2010	08	14	02	03	32	TIF
4489	43.9948	41.3813	17	264	2010	08	14	09	25	02	TIF
4490	44.1405	41.4917	15	302	2010	08	14	11	04	48	TIF
4491	43.4800	42.5645	15	214	2010	08	14	19	50	12	TIF
4492	43.5420	42.5215	11	226	2010	08	15	14	07	52	TIF
4493	46.0232	41.9483	19	131	2010	08	15	19	11	53	TIF
4494	43.5365	42.5445	14	210	2010	08	15	23	20	11	TIF
4495	43.5905	42.5255	6	246	2010	08	16	03	43	46	TIF
4496	43.5333	42.5372	9	230	2010	08	16	04	22	22	TIF
4497	43.5010	42.5428	7	215	2010	08	16	05	38	35	TIF
4498	43.8705	41.3447	12	198	2010	08	16	11	10	31	TIF
4499	45.9965	41.9808	16	142	2010	08	17	04	32	10	TIF
4500	43.6025	42.5237	8	218	2010	08	17	21	40	17	TIF
4501	43.4538	42.5658	9	175	2010	08	17	22	05	46	TIF
4502	43.6410	42.4740	14	247	2010	08	18	00	25	20	TIF
4503	43.4628	42.4258	6	172	2010	08	18	00	44	13	TIF
4504	43.5185	42.5578	8	213	2010	08	18	17	22	57	TIF
4505	43.5735	42.5017	6	202	2010	08	18	22	55	29	TIF
4506	43.5178	42.5465	7	227	2010	08	19	02	23	08	TIF
4507	45.7693	42.2645	20	120	2010	08	19	02	44	07	TIF
4508	43.5742	42.5487	10	251	2010	08	19	05	20	55	TIF
4509	43.6233	42.4952	8	247	2010	08	19	13	32	48	TIF
4510	43.5128	42.5452	7	223	2010	08	19	19	00	06	TIF
4511	43.5327	42.5487	8	236	2010	08	19	23	16	23	TIF
4512	46.2387	41.7932	17	152	2010	08	27	14	43	49	TIF
4513	42.0091	41.9260	21	2.8	2010	08	20	06	24	46	AFAD
4514	44.0080	41.3247	15	199	2010	08	20	16	48	06	TIF
4515	43.5373	42.5477	8	238	2010	08	20	20	42	32	TIF
4516	43.9893	41.3507	9	223	2010	08	21	19	50	17	TIF
4517	44.0003	41.3165	17	201	2010	08	21	20	51	07	TIF
4518	43.4800	42.4878	7	185	2010	08	23	03	10	28	TIF
4519	43.5467	42.5452	6	240	2010	08	23	23	16	23	TIF
4520	43.5183	42.5385	6	223	2010	08	24	00	32	25	TIF
4521	44.4697	41.4385	0	156	2010	08	24	09	29	52	TIF
4522	43.5600	42.5137	7	2.8	2010	08	24	19	19	35	TIF
4523	45.3362	42.4272	18	288	2010	08	24	21	25	02	TIF
4524	43.5643	42.5192	8	2.9	2010	08	25	03	33	47	TIF
4525	43.5777	42.5128	8	2.8	2010	08	25	03	37	28	TIF
4526	43.5435	42.5708	4	256	2010	08	26	01	44	12	TIF
4527	43.5685	42.5147	7	235	2010	08	26	04	42	45	TIF
4528	44.4697	41.4375	0	156	2010	08	26	08	33	35	TIF
4529	46.0925	42.5872	19	170	2010	08	27	07	17	14	TIF
4530	44.0560	41.4513	10	106	2010	08	27	08	54	28	TIF
4531	44.4767	41.4450	0	127	2010	08	27	11	07	34	TIF
4532	43.3477	42.4705	8	131	2010	08	27	16	45	46	TIF
4533	43.5982	42.5177	4	246	2010	08	27	22	24	24	TIF
4534	44.0165	41.3325	15	2.5	2010	08	28	01	35	14	TIF
4535	43.5913	42.5595	4	261	2010	08	28	21	35	43	TIF
4536	44.0128	41.3137	14	266	2010	08	28	22	16	39	TIF
4537	42.2848	42.6788	29	171	2010	08	29	11	25	34	TIF
4538	42.6267	43.0122	8	122	2010	08	29	14	19	24	TIF
4539	44.1252	41.4003	13	184	2010	08	29	20	03	55	TIF
4540	46.3828	41.8722	10	297	2010	08	29	21	34	29	TIF
4541	43.7990	41.3735	14	145	2010	08	30	09	08	49	TIF
4542	44.4810	41.4353	0	134	2010	08	30	12	29	21	TIF
4543	44.1073	41.4177	13	149	2010	08	30	16	41	57	TIF
4544	45.2952	41.8240	29	230	2010	08	30	19	30	05	TIF
4545	43.5455	42.5553	7	246	2010	08	30	21	31	21	TIF
4546	41.7883	42.7268	25	272	2010	08	30	22	53	53	TIF
4547	43.5342	41.3442	18	2.8	2010	08	30	23	32	33	TIF
4548	43.5797	42.5058	9	236	2010	08	31	17	18	15	TIF
4549	44.4513	41.4300	15	0	2010	10	23	08	50	16	ISC
4550	48.3580	41.8780	10	4.0	1999	07	07	13	48	49	MOS
4551	41.2982	39.9331	29	1	1999	07	20	04	22	42	ISC
4552	46.9203	43.1446	17	0	1999	09	19	16	46	58	ISC
4553	46.3557	42.8747	4	0	2011	03	14	06	26	48	ISC
4554	45.9294	42.1161	5	0	2011	06	17	04	40	39	ISC
4555	46.8355	41.5582	2	0	2009	08	12	13	42	05	CSEM
4556	47.6709	41.4248	2	0	2009	08	22	07	04	00	CSEM
4557	46.1210	41.4523	21	3.1	2010	10	01	20	13	59	TIF
4558	46.0465	42.0425	14	2.9	2010	11	27	21	23	26	TIF
4559	40.3422	41.4133	40	2.8	2011	04	01	11	28	43	AFAD
4560	41.9910	41.5300	7	2.3	2011	04	16	02	19	21	AFAD
4561	42.0123	41.2106	4	0	2011	04	24	14	28	25	ISC
4562	43.4119	42.5336	6	0	2011	04	30	13	02	08	ISC
4563	42.5711	38.1851	4	0	2011	04	30	15	26	04	ISC
4564	47.0025	43.1170	11	0	1999	06	02	08	08	43	ISC
4565	45.5100	41.8200	25	4.0	1999	06	03	00	02	14	TIF
4566	44.0257	42.7925	13	0	1999	06	03	20	20	20	ISC
4567	43.5800	42.5600	6	3.9	1999	06	03	21	52	30	TIF
4568	47.0416	43.2700	14	0	1999	06	06	11	34	36	ISC
4569	46.8460	43.0480	10	4.0	1999	06	10	17	19	54	MOS
4570	46.9700	43.0050	10	4.0	1999	06	10	17	27	49	MOS
4571	47.6300	42.1600	10	4.0	1999	06	16	09	12	02	MOS
4572	46.1860	43.0090	10	4.0	1999	06	17	18	17	45	MOS
4573	46.4438	43.4120	75	0	1999	06	24	22	57	44	ISC
4574	47.0000	43.0500	10	4.0	1999	06	25	14	26	22	MOS
4575	42.9600	42.5400	9	4.2	1999	06	26	10	18	26	TIF
4576	46.0943	43.1203	93	0	1999	06	26	10	27	43	ISC
4577	46.5790	41.8570	46	4.0	1999	06	30	17	06	57	MOS
4578	47.0000	43.1000	10	4.0	1999	07	05	18	56	26	MOS
4579	46.2020	42.6570	10	4.0	1999	07	06	00	46	46	MOS
4580	46.9320	43.1330	10	4.0	1999	07	07	00	23	22	MOS
4581	47.1930	42.9930	10	4.0	1999	07	14	16	15	44	MOS
4582	47.1520	43.0460	10	4.0	1999	07	14	16	22	39	MOS
4583	47.4140	41.9860	10	4.0	1999	07	14	17	43	29	MOS
4584	47.4960	41.9710	10	4.0	1999	07	14	19	57	57	MOS
4585	47.4610	42.1340	10	4.0	1999	07	17	12	38	44	MOS
4586	47.0900	42.3700	6	4.5	1999	07	19	07	25	18	TIF
4587	47.1800	42.1600	4	3.2	1999	07	19	15	13	48	TIF
4588	46.9800	42.4300	6	3.0	1999	07	19	16	06	49	TIF
4589	47.0800	41.4700	13	4.2	1999	07	20	08	29	56	TIF
4590	46.1686	43.2006	13	0	1999	07	21	09	56	51	ISC
4591	46.3800	41.1000	16	3.9	1999	07	22	15	54	40	TIF
4592	47.0900	43.0000	10	4.0	1999	07	23	20	26	15	MOS
4593	46.9770	43.1340	10	4.0	1999	07	25	01	37	53	MOS
4594	46.9100	43.1860	10	4.0	1999	07	25	09	26	28	MOS
4595	46.5900	43.0100	10	4.0	1999	07	27	23	56	32	MOS
4596	47.4250	41.9930	10	4.0	1999	07	29	20	50	14	MOS
4597	46.9230	42.8480	10	4.0	1999	08	02	09	09	30	MOS
4598	46.8770	43.0370	10	4.0	1999	08	02	23	44	04	MOS
4599	46.9500	42.9800	10	4.0	1999	08	03	00	51	07	MOS
4600	46.7170	43.0530	10	4.0	1999	08	03	22	53	30	MOS
4601	37.5295	44.5003	32	0	1999	08	07	13	49	21	ISC
4602	46.3900	41.7350	10	4.0	1999	08	08	18	48	22	MOS
4603	37.8718	45.1234	26	0	1999	08	08	23	26	17	ISC
4604	47.9000	42.0020	10	4.0	1999	08	09	10	37	10	MOS
4605	48.1154	42.2254	11	0	1999	08	09	11	57	09	ISC
4606	47.0690	43.1550	10	4.0	1999	08	10	12	18	24	MOS
4607	46.9713	43.0543	16	0	1999	08	10	18	21	26	ISC
4608	46.7700	42.9300	10	4.0	1999	08	11	00	26	23	MOS
4609	46.2000	42.9200	6	3.5	1999	08	11	04	47	01	TIF
4610	47.1120	43.0670	10	4.0	1999	08	14	12	59	11	MOS
4611	46.2690	42.4900	10	4.0	1999	08	15	20	21	58	MOS
4612	47.3400	43.0400	33	4.0	1999	08	27	07	40	27	MOS
4613	36.2652	37.4345	13	0	1994	07	30	10	37	47	ISC
4614	47.0100	43.1600	10	4.0	1999	09	03	15	37	01	MOS
4615	46.8030	42.9300	10	4.0	1999	09	04	01	57	59	MOS
4616	45.1500	42.0000	22	3.6	1999	09	06	21	53	21	TIF
4617	47.1950	42.9290	10	4.0	1999	09	07	20	35	46	MOS
4618	47.0200	42.9500	15	4.5	1999	09	13	09	23	52	TIF
4619	47.8560	42.3830	6	4.0	1999	09	19	13	55	53	MOS
4620	45.9000	41.7900	7	4.2	1999	09	29	11	54	47	TIF
4621	45.8100	42.8760	33	4.1	1999	10	02	01	40	14	MOS
4622	47.4700	42.2200	33	3.7	1999	10	02	07	06	56	MOS
4623	48.0400	42.3160	33	3.9	1999	10	02	20	24	59	MOS
4624	43.4400	42.3900	10	4.0	1999	10	07	23	23	37	TIF
4625	47.0100	43.1500	10	3.6	1999	10	15	17	53	01	MOS
4626	46.0300	42.0300	9	3.9	1999	10	21	18	03	46	TIF
4627	46.9430	42.8180	10	3.5	1999	10	23	18	09	04	MOS
4628	46.9200	43.1500	10	4.2	1999	10	26	21	00	38	MOS
4629	48.3300	42.5900	10	3.9	1999	10	31	20	06	01	MOS
4630	46.5800	43.4000	11	3.7	1999	12	05	10	52	15	TIF
4631	43.0500	43.4500	9	4.1	1999	12	22	06	56	40	TIF
4632	46.4500	42.4330	10	4.0	1999	12	24	05	24	39	MOS
4633	46.5523	41.5810	13	0	2011	05	30	00	05	57	ISC
4634	46.8400	42.9600	33	4.0	1999	05	25	00	52	43	MOS
4635	48.4206	42.7182	16	0	2011	03	31	15	01	37	ISC
4636	47.6414	42.1770	18	0	2011	04	11	03	59	48	ISC
4637	48.4152	42.0555	7	0	2011	04	11	04	49	51	ISC
4638	47.2630	43.0889	4	0	2011	05	05	10	11	43	ISC
4639	47.3867	41.2266	15	0	2011	07	07	22	19	48	ISC
4640	45.5024	43.5201	158	0	2011	07	08	17	23	39	ISC
4641	45.9420	43.1270	10	4.0	1999	05	02	01	53	53	MOS
4642	46.6820	42.7570	22	4.0	1999	05	03	18	15	22	MOS
4643	46.8771	43.0284	13	0	1999	05	05	19	31	26	ISC
4644	46.9000	43.0430	12	4.0	1999	05	05	19	35	58	MOS
4645	43.4716	42.4930	11	1	1994	06	05	01	20	00	ISC
4646	46.0554	43.0793	10	0	1999	05	09	09	42	18	ISC
4647	42.9434	42.5806	10	0	1999	05	22	14	19	20	ISC
4648	43.9700	41.5400	17	4.9	1999	05	24	10	04	23	TIF
4649	44.9790	43.0790	3	4.0	1999	05	28	18	59	11	MOS
4650	47.8070	42.4040	14	4.0	1999	05	29	22	20	26	MOS
4651	46.4015	42.9200	13	0	1999	05	30	18	59	32	ISC
4652	42.5263	40.4529	8	0	1999	05	31	08	35	03	ISC
4653	43.3828	42.5599	10	0	2011	05	02	07	49	21	ISC
4654	44.1580	41.5766	0	0	2011	05	04	01	29	54	ISC
4655	43.8532	41.3729	7	0	2011	05	14	12	38	25	ISC
4656	44.1388	41.4238	8	167	2010	09	01	03	27	14	TIF
4657	43.5267	42.5678	9	248	2010	09	01	15	15	38	TIF
4658	44.4618	41.4233	0	132	2010	09	01	15	26	16	TIF
4659	44.4725	41.4427	0	157	2010	09	01	15	36	21	TIF
4660	43.6037	42.4872	7	205	2010	09	01	15	42	55	TIF
4661	43.4845	42.5585	7	212	2010	09	01	20	15	42	TIF
4662	43.5470	42.5555	6	246	2010	09	01	20	26	54	TIF
4663	47.6578	41.5747	7	114	2010	09	01	20	55	41	TIF
4664	44.3275	41.4785	9	149	2010	09	01	22	17	30	TIF
4665	43.5722	42.5328	6	243	2010	09	02	00	03	04	TIF
4666	44.4683	41.4258	0	134	2010	09	02	10	13	49	TIF
4667	43.6088	42.4888	7	207	2010	09	02	16	41	17	TIF
4668	43.4968	42.5633	10	228	2010	09	02	22	37	09	TIF
4669	43.5113	42.5457	7	223	2010	09	03	00	26	28	TIF
4670	47.7073	41.5747	12	96	2010	09	03	06	09	32	TIF
4671	43.5108	42.5523	8	227	2010	09	03	10	18	29	TIF
4672	43.5328	42.5545	7	240	2010	09	03	10	19	42	TIF
4673	43.5363	42.5620	8	247	2010	09	03	10	45	54	TIF
4674	43.5555	42.5583	7	225	2010	09	03	15	00	08	TIF
4675	43.4817	42.5675	10	219	2010	09	04	00	14	52	TIF
4676	43.5160	42.5592	9	236	2010	09	04	12	39	53	TIF
4677	43.5617	42.5297	7	238	2010	09	05	00	32	11	TIF
4678	46.3543	43.2633	10	193	2010	09	05	03	59	41	TIF
4679	43.5262	42.5512	6	235	2010	09	05	04	37	36	TIF
4680	43.9517	41.3658	6	192	2010	09	05	08	49	19	TIF
4681	43.7630	41.4432	9	193	2010	09	05	11	30	58	TIF
4682	43.5487	42.5430	8	213	2010	09	05	20	36	51	TIF
4683	46.9568	42.7238	17	185	2010	09	05	20	53	04	TIF
4684	46.2685	43.2630	18	188	2010	09	05	22	40	06	TIF
4685	43.5118	42.4888	6	202	2010	09	06	00	23	08	TIF
4686	43.6202	42.4982	6	247	2010	09	06	08	32	53	TIF
4687	46.8780	42.8542	9	114	2010	09	06	10	29	20	TIF
4688	44.4847	41.4500	0	160	2010	09	06	11	57	12	TIF
4689	43.3225	42.4465	13	97	2010	09	06	14	48	56	TIF
4690	44.9935	42.3827	9	121	2010	09	06	16	18	08	TIF
4691	46.2498	43.0760	10	157	2010	09	06	17	13	43	TIF
4692	43.5032	42.5422	6	216	2010	09	06	18	53	27	TIF
4693	43.5235	42.5290	7	221	2010	09	06	19	04	01	TIF
4694	43.4877	42.5388	7	203	2010	09	06	19	05	28	TIF
4695	43.4680	42.5393	8	186	2010	09	06	20	49	09	TIF
4696	43.5355	42.5598	8	245	2010	09	06	21	29	24	TIF
4697	45.0113	41.8812	6	242	2010	09	06	22	26	54	TIF
4698	44.0910	43.0698	10	308	2010	09	06	23	03	40	TIF
4699	43.4437	42.3575	7	159	2010	09	07	00	18	28	TIF
4700	44.4235	41.4585	0	159	2010	09	07	09	21	21	TIF
4701	43.5475	42.5270	7	231	2010	09	07	13	18	35	TIF
4702	44.4073	41.6693	16	195	2010	09	07	14	57	45	TIF
4703	43.5315	42.5043	7	215	2010	09	07	16	41	49	TIF
4704	43.5110	42.5095	6	183	2010	09	07	23	00	34	TIF
4705	44.0937	41.4603	11	239	2010	09	08	00	03	53	TIF
4706	43.4762	42.5485	9	197	2010	09	08	02	39	28	TIF
4707	43.9793	41.4427	12	175	2010	09	08	06	36	47	TIF
4708	43.5057	42.5373	6	214	2010	09	08	15	06	40	TIF
4709	43.5325	42.5365	7	229	2010	09	08	19	18	25	TIF
4710	43.6130	42.4892	6	208	2010	09	08	20	51	58	TIF
